Date,Close
2018-04-02,470.4914855957031
2018-04-03,462.0375061035156
2018-04-04,456.8382263183594
2018-04-05,456.0399475097656
2018-04-06,451.49578857421875
2018-04-09,452.1507873535156
2018-04-10,451.27056884765625
2018-04-11,449.22357177734375
2018-04-12,444.65899658203125
2018-04-13,459.7653503417969
2018-04-16,469.9387512207031
2018-04-17,469.32470703125
2018-04-18,462.6106262207031
2018-04-19,467.13446044921875
2018-04-20,460.7890319824219
2018-04-23,463.14288330078125
2018-04-24,462.93817138671875
2018-04-25,460.7479248046875
2018-04-26,462.79486083984375
2018-04-27,460.8913269042969
2018-04-30,460.2976379394531
2018-05-02,456.1627502441406
2018-05-03,448.2820739746094
2018-05-04,447.6883850097656
2018-05-07,453.66546630859375
2018-05-08,452.10986328125
2018-05-09,447.64739990234375
2018-05-10,444.4133605957031
2018-05-11,443.451171875
2018-05-14,436.5938720703125
2018-05-15,432.0495910644531
2018-05-16,427.52593994140625
2018-05-17,425.6632385253906
2018-05-18,422.8384704589844
2018-05-21,418.13043212890625
2018-05-22,418.3760986328125
2018-05-23,415.79693603515625
2018-05-24,412.9721374511719
2018-05-25,418.70361328125
2018-05-28,426.7276306152344
2018-05-29,429.3272705078125
2018-05-30,442.69378662109375
2018-05-31,432.7660827636719
2018-06-01,421.6102600097656
2018-06-04,416.9841613769531
2018-06-05,406.8313293457031
2018-06-06,408.12091064453125
2018-06-07,409.2057800292969
2018-06-08,405.48028564453125
2018-06-11,404.1087951660156
2018-06-12,398.64349365234375
2018-06-13,394.836181640625
2018-06-14,398.3773498535156
2018-06-15,396.49420166015625
2018-06-18,388.4496765136719
2018-06-19,380.8145751953125
2018-06-20,378.72662353515625
2018-06-21,373.3636474609375
2018-06-22,374.34619140625
2018-06-25,368.8603820800781
2018-06-26,363.1493225097656
2018-06-27,354.2451477050781
2018-06-28,345.48419189453125
2018-06-29,345.6888732910156
2018-07-02,351.4613037109375
2018-07-03,345.6684265136719
2018-07-04,342.55706787109375
2018-07-05,338.9749450683594
2018-07-06,339.2818908691406
2018-07-09,336.7436828613281
2018-07-10,347.20361328125
2018-07-11,343.6214599609375
2018-07-12,340.44866943359375
2018-07-13,338.463134765625
2018-07-16,333.0796813964844
2018-07-17,334.16455078125
2018-07-18,329.2109680175781
2018-07-19,324.8304748535156
2018-07-20,321.3916015625
2018-07-23,316.5403137207031
2018-07-24,320.2248229980469
2018-07-25,321.76007080078125
2018-07-26,320.16339111328125
2018-07-27,323.1314697265625
2018-07-30,364.4389953613281
2018-07-31,396.53515625
2018-08-01,401.1816101074219
2018-08-02,392.0113525390625
2018-08-03,394.1810607910156
2018-08-06,391.2335205078125
2018-08-07,398.4183349609375
2018-08-08,398.19317626953125
2018-08-09,403.69940185546875
2018-08-10,399.89215087890625
2018-08-13,402.7783203125
2018-08-14,394.1197509765625
2018-08-16,385.2359619140625
2018-08-17,382.9637756347656
2018-08-20,378.2558288574219
2018-08-21,374.22332763671875
2018-08-23,372.27874755859375
2018-08-24,366.46539306640625
2018-08-27,376.6797180175781
2018-08-28,367.6117858886719
2018-08-29,367.2023010253906
2018-08-30,367.0794982910156
2018-08-31,365.2781982421875
2018-09-03,366.64959716796875
2018-09-04,363.4359436035156
2018-09-05,355.6370544433594
2018-09-06,354.22467041015625
2018-09-07,377.45758056640625
2018-09-10,380.9169006347656
2018-09-11,373.2612609863281
2018-09-12,370.3341979980469
2018-09-14,381.67425537109375
2018-09-17,390.21002197265625
2018-09-18,393.5670471191406
2018-09-19,382.67730712890625
2018-09-21,370.804931640625
2018-09-24,356.9471435546875
2018-09-25,344.76776123046875
2018-09-26,343.66241455078125
2018-09-27,338.31988525390625
2018-09-28,319.24224853515625
2018-10-01,328.57635498046875
2018-10-03,331.7900695800781
2018-10-04,328.6172790527344
2018-10-05,324.31878662109375
2018-10-08,319.71307373046875
2018-10-09,315.3121032714844
2018-10-10,316.8883056640625
2018-10-11,313.89971923828125
2018-10-12,318.5668029785156
2018-10-15,323.3771667480469
2018-10-16,329.4156494140625
2018-10-17,323.90936279296875
2018-10-19,319.24224853515625
2018-10-22,313.32659912109375
2018-10-23,308.31158447265625
2018-10-24,308.5981140136719
2018-10-25,303.787841796875
2018-10-26,305.5890808105469
2018-10-29,307.1243591308594
2018-10-30,309.1303405761719
2018-10-31,311.3819885253906
2018-11-01,308.7619323730469
2018-11-02,309.764892578125
2018-11-05,311.0135803222656
2018-11-06,313.7154846191406
2018-11-07,323.5408935546875
2018-11-09,376.59783935546875
2018-11-12,366.6087341308594
2018-11-13,350.2535400390625
2018-11-14,346.4666748046875
2018-11-15,342.76171875
2018-11-16,337.54205322265625
2018-11-19,336.886962890625
2018-11-20,332.7931213378906
2018-11-21,328.9039001464844
2018-11-22,326.222412109375
2018-11-26,322.2308044433594
2018-11-27,331.5649108886719
2018-11-28,325.15802001953125
2018-11-29,324.78948974609375
2018-11-30,323.5408935546875
2018-12-03,321.41204833984375
2018-12-04,319.8768615722656
2018-12-05,317.03155517578125
2018-12-06,315.4349670410156
2018-12-07,311.8323669433594
2018-12-10,306.8377380371094
2018-12-11,308.8642883300781
2018-12-12,315.3121032714844
2018-12-13,315.14837646484375
2018-12-14,314.3091735839844
2018-12-17,321.61669921875
2018-12-18,321.2074279785156
2018-12-19,322.8858947753906
2018-12-20,320.98223876953125
2018-12-21,321.8214111328125
2018-12-24,321.8419494628906
2018-12-26,319.97918701171875
2018-12-27,322.803955078125
2018-12-28,323.6636962890625
2018-12-31,330.3162841796875
2019-01-01,326.9388732910156
2019-01-02,327.4710388183594
2019-01-03,324.5643615722656
2019-01-04,333.5299987792969
2019-01-07,323.1929016113281
2019-01-08,323.21343994140625
2019-01-09,320.4704284667969
2019-01-10,317.6252136230469
2019-01-11,317.6047668457031
2019-01-14,316.2742004394531
2019-01-15,316.3765563964844
2019-01-16,317.2772216796875
2019-01-17,318.7920227050781
2019-01-18,321.16644287109375
2019-01-21,317.91180419921875
2019-01-22,313.6746520996094
2019-01-23,308.78240966796875
2019-01-24,306.1827392578125
2019-01-25,303.787841796875
2019-01-28,300.0010070800781
2019-01-29,297.17620849609375
2019-01-30,293.45074462890625
2019-01-31,291.0352783203125
2019-02-01,288.8245849609375
2019-02-04,282.52001953125
2019-02-05,276.23590087890625
2019-02-06,269.70611572265625
2019-02-07,267.1883544921875
2019-02-08,266.1034851074219
2019-02-11,270.0540771484375
2019-02-12,261.68206787109375
2019-02-14,255.37750244140625
2019-02-15,255.4797821044922
2019-02-18,251.40635681152344
2019-02-19,252.92111206054688
2019-02-20,253.1053924560547
2019-02-21,272.735595703125
2019-02-22,270.60675048828125
2019-02-25,266.6152038574219
2019-02-26,267.0860290527344
2019-02-27,269.133056640625
2019-02-28,267.249755859375
2019-03-01,274.59832763671875
2019-03-05,280.4935607910156
2019-03-06,282.2538757324219
2019-03-07,277.85296630859375
2019-03-08,272.2442932128906
2019-03-11,277.75067138671875
2019-03-12,283.25689697265625
2019-03-13,277.8939208984375
2019-03-14,277.11602783203125
2019-03-15,275.9697570800781
2019-03-18,286.47064208984375
2019-03-19,290.6259460449219
2019-03-20,291.2400207519531
2019-03-22,289.8276672363281
2019-03-25,291.83367919921875
2019-03-26,295.57958984375
2019-03-27,302.8052978515625
2019-03-28,303.35211181640625
2019-04-01,299.6924743652344
2019-04-02,300.8282165527344
2019-04-03,300.7651672363281
2019-04-04,299.4400634765625
2019-04-05,299.90283203125
2019-04-08,300.197265625
2019-04-09,300.4075927734375
2019-04-10,300.4285888671875
2019-04-11,301.4801940917969
2019-04-12,298.8931884765625
2019-04-15,297.6102294921875
2019-04-16,297.98883056640625
2019-04-18,294.39227294921875
2019-04-22,288.3979797363281
2019-04-23,285.9161682128906
2019-04-24,285.6217041015625
2019-04-25,285.0118103027344
2019-04-26,285.0748291015625
2019-04-30,280.931396484375
2019-05-02,278.5968322753906
2019-05-03,274.57965087890625
2019-05-06,272.2660827636719
2019-05-07,272.0977478027344
2019-05-08,268.5222473144531
2019-05-09,269.4687194824219
2019-05-10,269.4266662597656
2019-05-13,264.8415222167969
2019-05-14,266.7765808105469
2019-05-15,266.1456298828125
2019-05-16,267.7861022949219
2019-05-17,267.76513671875
2019-05-20,274.7479248046875
2019-05-21,271.5509948730469
2019-05-22,277.58734130859375
2019-05-23,281.1628112792969
