Date,Close
2012-01-02,5.479991912841797
2012-01-03,5.566722393035889
2012-01-04,5.497246742248535
2012-01-05,5.513138771057129
2012-01-06,5.358293056488037
2012-01-09,5.5403852462768555
2012-01-10,5.696592807769775
2012-01-11,5.915919780731201
2012-01-12,5.8991169929504395
2012-01-13,5.876867771148682
2012-01-16,5.902296543121338
2012-01-17,5.903658866882324
2012-01-18,6.150684833526611
2012-01-19,6.1851959228515625
2012-01-20,6.2192535400390625
2012-01-23,6.300989627838135
2012-01-24,6.546654224395752
2012-01-25,6.63020658493042
2012-01-27,6.601599216461182
2012-01-30,6.5580058097839355
2012-01-31,6.817293643951416
2012-02-01,7.060232162475586
2012-02-02,7.0275373458862305
2012-02-03,7.192374229431152
2012-02-06,7.151051044464111
2012-02-07,7.1764817237854
2012-02-08,7.470733165740967
2012-02-09,7.465282917022705
2012-02-10,7.371740341186523
2012-02-13,7.304533958435059
2012-02-14,7.2468647956848145
2012-02-15,7.220981597900391
2012-02-16,7.133795738220215
2012-02-17,7.322244167327881
2012-02-21,7.435767650604248
2012-02-22,7.290912628173828
2012-02-23,7.1206278800964355
2012-02-24,7.260942459106445
2012-02-27,6.91583251953125
2012-02-28,7.028901100158691
2012-02-29,7.179205894470215
2012-03-01,7.022542953491211
2012-03-02,7.0988311767578125
2012-03-05,6.923097610473633
2012-03-06,6.968052387237549
2012-03-07,6.993481636047363
2012-03-09,7.214625835418701
2012-03-12,7.285462379455566
2012-03-13,7.34404182434082
2012-03-14,7.4384918212890625
2012-03-15,7.171032428741455
2012-03-16,7.090204238891602
2012-03-19,7.141969203948975
2012-03-20,7.185108184814453
2012-03-21,7.3840012550354
2012-03-22,7.402163982391357
2012-03-23,7.395807266235352
2012-03-26,7.35675573348999
2012-03-27,7.309075832366943
2012-03-28,7.263213157653809
2012-03-29,7.226430416107178
2012-03-30,7.395807266235352
2012-04-02,7.580623626708984
2012-04-03,7.847630500793457
2012-04-04,7.948892116546631
2012-04-09,7.860799312591553
2012-04-10,7.8830485343933105
2012-04-11,7.675528526306152
2012-04-12,7.877144813537598
2012-04-13,7.975228786468506
2012-04-16,8.019731521606445
2012-04-17,8.03516960144043
2012-04-18,8.076493263244629
2012-04-19,8.103740692138672
