Date,Close
2018-03-23,169.85202026367188
2018-03-26,172.96759033203125
2018-03-27,176.7149200439453
2018-03-28,172.8368682861328
2018-04-02,170.91961669921875
2018-04-03,170.91961669921875
2018-04-04,170.85423278808594
2018-04-05,169.45986938476562
2018-04-06,170.26597595214844
2018-04-09,169.91737365722656
2018-04-10,167.71690368652344
2018-04-11,166.1046600341797
2018-04-12,163.6644744873047
2018-04-13,163.70809936523438
2018-04-16,174.1005096435547
2018-04-17,176.5406494140625
2018-04-18,176.3446044921875
2018-04-19,180.8327178955078
2018-04-20,181.0941619873047
2018-04-23,177.82608032226562
2018-04-24,178.04396057128906
2018-04-25,177.89146423339844
2018-04-26,176.5406494140625
2018-04-27,176.47531127929688
2018-04-30,175.32057189941406
2018-05-02,169.98275756835938
2018-05-03,170.94137573242188
2018-05-04,169.4380645751953
2018-05-07,169.1766357421875
2018-05-08,169.1112518310547
2018-05-09,169.00233459472656
2018-05-10,169.1112518310547
2018-05-11,169.08946228027344
2018-05-14,169.08946228027344
2018-05-15,166.5186004638672
2018-05-16,165.14602661132812
2018-05-17,165.75604248046875
2018-05-18,161.6165008544922
2018-05-21,162.22654724121094
2018-05-22,164.0131072998047
2018-05-23,165.36390686035156
2018-05-24,165.5164031982422
2018-05-25,166.9761505126953
2018-05-28,172.66258239746094
2018-05-29,175.42950439453125
2018-05-30,175.2987823486328
2018-05-31,176.6495819091797
2018-06-01,174.81947326660156
2018-06-04,172.40110778808594
2018-06-05,169.08946228027344
2018-06-06,169.3291473388672
2018-06-07,174.6669921875
2018-06-08,173.5122528076172
2018-06-11,172.8804473876953
2018-06-12,173.90444946289062
2018-06-13,172.37936401367188
2018-06-14,173.09829711914062
2018-06-15,175.25521850585938
2018-06-18,171.46424865722656
2018-06-19,169.37271118164062
2018-06-20,168.2615966796875
2018-06-21,166.5622100830078
2018-06-22,165.88677978515625
2018-06-25,166.75830078125
2018-06-26,163.51197814941406
2018-06-27,163.55560302734375
2018-06-28,162.05227661132812
2018-06-29,163.90415954589844
2018-07-02,161.72544860839844
2018-07-03,164.57955932617188
2018-07-04,163.99131774902344
2018-07-05,162.1611785888672
2018-07-06,163.31590270996094
2018-07-09,162.40086364746094
2018-07-10,164.79742431640625
2018-07-11,165.45103454589844
2018-07-12,164.16561889648438
2018-07-13,160.67967224121094
2018-07-16,157.498779296875
2018-07-17,156.27867126464844
2018-07-18,155.6686553955078
2018-07-19,153.38099670410156
2018-07-20,149.415771484375
2018-07-23,146.5616455078125
2018-07-24,150.09115600585938
2018-07-25,150.614013671875
2018-07-26,149.72079467773438
2018-07-27,149.17611694335938
2018-07-30,163.70809936523438
2018-07-31,167.411865234375
2018-08-01,166.12644958496094
2018-08-02,164.23094177246094
2018-08-03,164.0784454345703
2018-08-06,163.1197967529297
2018-08-07,161.59469604492188
