window_size,sharpe,ann_ret
756,1.3339367168792344,1.5643923716175563
756,1.2152150946332945,1.3786549835704562
756,1.2598968433552113,1.3457692736624338
756,1.5600236283390916,1.5548292427957222
756,1.3073662265188803,1.4002357761279836
756,1.6717681998961826,1.6159093383221472
756,1.4940813133406952,1.3429331613874176
756,1.6804725578248576,1.42981332857275
756,1.6254214405778753,1.42851122504981
756,1.610357780213226,1.4018699451608598
756,1.567000874422292,1.366766885138566
756,1.304827193722991,1.4877398306138998
756,1.873239206965042,1.6949150388090377
756,1.6582421589086551,1.5438441889821295
756,1.7352170777379088,1.6538164330101792
756,1.5350688830658228,1.3801458832250895
756,1.3279535988573197,1.5597642491975154
756,1.5612519634290283,1.5174579931283116
756,1.886176356107633,1.7130275678981157
756,1.3280632420936433,1.558478519726194
756,1.576957932779621,1.5035361976308999
756,1.2961310907125099,1.5152929312347472
756,1.6856916326826554,1.42260672580906
756,1.5490946437983597,1.4987918294163034
756,1.624266006820156,1.4134366570055712
756,1.7809644270044007,1.5791377879889494
756,1.745908347206589,1.481050151275361
756,1.2951938876984235,1.5155949691861905
756,1.571972155569223,1.3979399151992231
756,1.4341221920049014,1.2773248934858537
756,1.575473330212503,1.3722526450167547
756,1.5541957346404272,1.477169127144118
756,1.5706822105448366,1.5064882360821148
756,1.5297612132894778,1.4979404863896395
756,1.2716981305502901,1.4860907615003427
756,1.5590461565921092,1.393167648672193
756,1.5600241959797585,1.396499465755084
756,1.3060665117873618,1.5254326722014828
756,1.2256274859911334,1.4312455995738989
756,1.3161043472661218,1.5431553169390828
756,1.6550277395116386,1.406877823690568
756,1.7956258280914061,1.7245674360939631
756,1.7517603846271672,1.5380142450653818
756,1.5771288992106587,1.385355891803341
756,1.2581482667405384,1.488361957836426
756,1.3239034879484983,1.5455903500904302
756,1.626699375158976,1.415865140767628
