entry_date,exit_date,hold_days,direction,entry_z,exit_z,entry_ze,exit_zx,stop_zs,notional,leverage,beta,units,entry_lr,exit_lr,entry_cost_dol,exit_cost_dol,gross_pnl_dol,pnl,pnl_dol,exit_reason,z_fast,z_fast_slope,z_fast_accel,z_fast_accel_z,rsi_lr,rsi_slope,lr_mom,lr_mom_slope,lr_mom_slope_z,vol_z,vol_ratio,atr,autocorr,agreement,regime_score,pair
2026-05-06,2026-05-13,5,short,3.517225124486656,0.1538040131317638,2.4,0.18,4.5,800000,4,0.5672094292751371,-1,1.7442483494036995,1.7385319767329164,1000.0,1000.0,4573.098136626541,0.012865490683132707,2573.0981366265414,mean_revert,2.204934096449002,1.036543440183075,1.4008908857261873,1.0116195558876429,63.68467839825197,12.610838669123659,0.01878997034273322,0.02064312490343756,0.8081504497409592,-2.3188332801073597,0.46461854483382764,0.009109428101060814,-0.1231968533901794,3.0,5.0,DABUR/HINDUNILVR
2019-05-28,2019-06-25,19,short,3.7763036734073085,-0.490993733816619,2.4,0.18,4.5,800000,4,1.6006725506503987,-1,-4.534540838325137,-4.560432431120856,1000.0,1000.0,20713.274236575075,0.09356637118287538,18713.274236575075,mean_revert,1.516018239866332,1.0439596307194292,1.3743628895378168,1.6958280569484085,65.71364839928962,10.187088418609335,0.0580437160968712,0.057823365908562074,0.975783807073707,0.12330074705966076,0.406315734263489,0.024598191532051873,-0.3838756374405099,3.0,5.0,NHPC/NTPC
2019-10-31,2019-11-08,6,long,-2.4659782800994683,0.3032308864093179,2.4,0.18,4.5,800000,4,1.6157062545761074,1,-4.501173121010999,-4.4575120644808015,1000.0,1000.0,34928.84522415807,0.16464422612079033,32928.84522415807,mean_revert,-1.7248266008889601,-1.5982248383273185,-2.5565457776013427,-1.8012107718674595,40.27197950933452,-12.555827647491611,-0.02892138826570978,-0.05395297088970885,-0.8990899452160477,-1.1641165578586021,0.6647547179944207,0.019147028429084906,-0.07516115174802954,-3.0,-1.0,NHPC/NTPC
2019-12-10,2019-12-13,3,short,3.082771095053649,-0.01886019615209762,2.4,0.18,4.5,800000,4,1.625548716848654,-1,-4.3812212189050985,-4.43897632971139,1000.0,1000.0,46204.08864503318,0.2210204432251659,44204.08864503318,mean_revert,1.5371673900825507,0.9706907864899397,1.1462202479414083,0.920669924878604,68.78529429210641,9.223279586280576,0.04801767292332482,0.03475320180791375,0.7782945212712362,1.6647760504406286,0.7361024901491763,0.012695426875192043,-0.07348859892839515,3.0,5.0,NHPC/NTPC
2020-03-12,2020-04-20,23,short,2.7725394863424144,-0.021536982424769657,2.4,0.18,4.5,800000,4,1.6390397091517808,-1,-4.3196856002127815,-4.268650355998497,1000.0,1000.0,-40828.19537142725,-0.21414097685713626,-42828.19537142725,mean_revert,1.894122602710542,0.8918744103944047,1.081643858279667,0.7157355004755681,65.73038171999107,7.66067841100508,0.10819218385906826,0.043374917123928824,0.4346458875528112,-0.6515771819667885,0.6556200987486562,0.03222732086327448,-0.04601143013914125,3.0,5.0,NHPC/NTPC
2020-08-17,2020-09-04,14,long,-2.6374363987767193,0.032977772318777444,2.4,0.18,4.5,800000,4,1.639918024621898,1,-4.326558054499966,-4.229849100636065,1000.0,1000.0,77367.16309112096,0.37683581545560485,75367.16309112096,mean_revert,-2.6663873783293406,-1.3660021121470025,-0.7060584563217166,-1.0597018198701678,27.871345922982243,-18.244515660364122,-0.15953699265213395,-0.11062974324786268,-1.593759503344384,1.0667370965647864,0.8593654767540139,0.030054422496767215,0.060414447779497706,-3.0,-1.0,NHPC/NTPC
2022-05-13,2022-06-02,14,short,3.1088118908612046,0.17353294581496953,2.4,0.18,4.5,800000,4,1.4944207189793182,-1,-3.9472508702622013,-4.005612161837221,1000.0,1000.0,46689.033260015836,0.22344516630007918,44689.033260015836,mean_revert,1.962769399687003,1.6949943028468164,1.2976564872594756,1.0111681868503548,65.79959562710201,13.156430366179102,0.0724854563535553,0.08437167389768874,1.4351558483873466,0.02192546407682709,0.8734010546464147,0.02399122792201657,-0.23243770154446736,3.0,5.0,NHPC/NTPC
2022-06-17,2022-07-19,22,short,2.483888635888807,-0.46883733545600803,2.4,0.18,4.5,800000,4,1.4950161093149992,-1,-3.922162451338939,-3.9293442280399846,1000.0,1000.0,5745.421360836644,0.018727106804183224,3745.4213608366445,mean_revert,1.251311991052051,0.7197740494580093,0.7399326866506208,0.6677332932728828,59.82001524786572,9.961823215562703,0.060659547693906024,0.06555781097338409,1.267599229173689,-1.1074060035746272,0.3778012803823187,0.01692846175479107,-0.17881715443592627,3.0,5.0,NHPC/NTPC
2022-08-10,2022-08-30,13,long,-2.533888209907522,0.6658468955413025,2.4,0.18,4.5,800000,4,1.5009664483393412,1,-3.9959556365555633,-3.949677295709095,1000.0,1000.0,37022.67267717474,0.17511336338587372,35022.67267717474,mean_revert,-1.404565196397938,-1.5586924454714812,-2.77682219122325,-2.431751528533148,38.826119699809695,-15.016752006998615,-0.01769691861640199,-0.03424181942473625,-0.5792210258436655,-1.0939323477138925,0.6099160411683635,0.01806068768778681,-0.042540908688888705,-3.0,-1.0,NHPC/NTPC
2022-10-18,2022-11-01,9,short,3.691752248399409,-1.205027044310848,2.4,0.18,4.5,800000,4,1.4946273525433236,-1,-3.8935558018594323,-3.929994858561067,1000.0,1000.0,29151.245361307687,0.13575622680653843,27151.245361307687,mean_revert,2.2694002658813988,1.795363118335044,2.12624367091068,1.6068047759239583,62.64577223426761,12.145239790298525,0.04215770480274639,0.06329158099301413,1.008337777329427,-1.7897591321806812,0.712120082040223,0.02465744306208555,-0.12453448257394795,3.0,5.0,NHPC/NTPC
2023-01-09,2023-01-17,6,long,-2.9767404363303718,1.1644492993646622,2.4,0.18,4.5,800000,4,1.5009654126870198,1,-3.9783472815838032,-3.941436307902151,1000.0,1000.0,29528.77894532193,0.13764389472660965,27528.77894532193,mean_revert,-1.2978128020445217,-0.6471426706688655,-0.6374432571549286,-0.6790840928115321,41.43166389930838,-8.443658724268943,-0.03147119583355806,-0.029444489082537384,-0.4505309660629347,-1.1527239860858425,0.3906108697808388,0.014820704963328752,0.052943325588316235,-3.0,-1.0,NHPC/NTPC
2023-04-13,2023-05-11,18,short,3.436230832206081,-0.04433962551064058,2.4,0.18,4.5,800000,4,1.489994622625029,-1,-3.901280959069112,-3.9300631951383256,1000.0,1000.0,23025.788855370876,0.10512894427685437,21025.788855370876,mean_revert,2.4289392751296845,1.9987415442640464,1.966236647614355,1.8588342447200081,64.30544208739607,16.282310917027097,0.08730267505347156,0.14894771568432974,3.0974798403952186,-0.01881482204115807,0.7761249628377095,0.025396845112363235,-0.11448571569908406,3.0,5.0,NHPC/NTPC
2023-06-08,2023-07-12,23,long,-2.8191784095100356,0.5397224082206855,2.4,0.18,4.5,800000,4,1.5005619376614803,1,-3.950140251169278,-3.944362751319617,1000.0,1000.0,4621.9998797287335,0.013109999398643667,2621.9998797287335,mean_revert,-1.637684453464791,-0.8900378157673101,-0.9678267521415805,-0.8910266505316551,41.47729027533701,-10.352929668530493,-0.033411656323957484,-0.07316114569146581,-1.2222892569500021,-1.4375672484509638,0.359266148368481,0.014544220156917007,-0.18879946323093455,-3.0,-1.0,NHPC/NTPC
2023-08-01,2023-08-11,8,long,-2.634116742273811,-0.06308365862702227,2.4,0.18,4.5,800000,4,1.486199961711391,1,-4.043481335116763,-3.977541185058921,1000.0,1000.0,52752.120046273274,0.2537606002313664,50752.120046273274,mean_revert,-1.8486607271090718,-1.603122291950487,-0.15498962568331826,-0.036971182756293075,33.634237086512144,-13.022096954058405,-0.10800816922968792,-0.06339518097351915,-1.2406284210293326,3.163555795538803,1.407842196912492,0.023502641457037784,-0.24267091531576052,-3.0,-1.0,NHPC/NTPC
2023-09-14,2023-09-26,7,short,2.4246345751369365,0.02081533864512604,2.4,0.18,4.5,800000,4,1.456061913394902,-1,-3.9103350941311033,-3.970472531938035,1000.0,1000.0,48109.95024554536,0.2305497512277268,46109.95024554536,mean_revert,2.1278366437319702,1.6738655949927679,2.464402847085083,1.4984922289248084,60.620120100036814,10.167615971332033,0.03806016909262633,-0.0068618859370341845,-0.10350213402921338,-0.6228490294191716,1.0088282610406485,0.02837455228987838,-0.06745585602496937,3.0,5.0,NHPC/NTPC
2024-01-17,2024-02-12,16,short,2.4056949254570745,-0.40930646696997713,2.4,0.18,4.5,800000,4,1.413178456424468,-1,-3.7954457723741752,-3.8300277317724793,1000.0,1000.0,27665.567518643285,0.12832783759321642,25665.567518643285,mean_revert,1.0360344198669238,0.9432879236147723,0.7954100087232516,0.3691615212312496,66.20697956373391,9.028865313055213,0.0677559094747453,0.09244691714962983,1.4571660139400195,2.4962033391622773,0.7401785272949181,0.018651683857684134,-0.15640187729442803,3.0,5.0,NHPC/NTPC
2024-04-08,2024-04-26,12,long,-3.424786438620308,0.05330278209467369,2.4,0.18,4.5,800000,4,1.43764091114824,1,-3.897974118023914,-3.8781076032859914,1000.0,1000.0,15893.211790337959,0.0694660589516898,13893.211790337959,mean_revert,-1.6549371007049365,-0.48745381116569503,-0.22824692629199655,-0.33985685698012136,36.61685515192892,-8.996616995851817,-0.06031492954627371,-0.048700604023789396,-0.5846203077859922,-1.1639887020355348,0.3265902307350016,0.0183717216161864,-0.07983423014869916,-3.0,-1.0,NHPC/NTPC
2024-05-31,2024-06-10,6,short,3.577880809997732,-0.014144418019955453,2.4,0.18,4.5,800000,4,1.4386075308724526,-1,-3.7982037642924946,-3.850421820815141,1000.0,1000.0,41774.44521811715,0.19887222609058575,39774.44521811715,mean_revert,2.342254212473432,1.7575760754660628,2.22297113929667,2.089289403914473,64.11852805848376,14.241958227013313,0.09821394580947551,0.10663352428318351,2.0663434749382,-1.1153773832569236,0.7224987123127188,0.021590292676275585,-0.1578380291194789,3.0,5.0,NHPC/NTPC
2025-05-14,2025-06-16,23,short,3.669205025736454,0.1364102380273821,2.4,0.18,4.5,800000,4,1.4049870055489322,-1,-3.7452608522620694,-3.752226399055482,1000.0,1000.0,5572.437434729949,0.017862187173649745,3572.437434729949,mean_revert,2.1333887857850233,1.9595914041229234,2.4490985756373505,2.052123328843185,63.77067362057547,15.837044185395442,0.040078824012820036,0.07027149099141106,1.342229388910143,-0.571129140371985,0.6861952873819516,0.01852610942383901,-0.08437747797435888,3.0,5.0,NHPC/NTPC
2025-08-08,2025-09-09,20,long,-3.949631775397172,0.46879477024776584,2.4,0.18,4.5,800000,4,1.415722777398358,1,-3.7953616379958004,-3.794492145131007,1000.0,1000.0,695.594291834567,-0.006522028540827165,-1304.405708165433,mean_revert,-2.359929000680171,-1.4283477895872603,-2.1103427124995666,-2.1335295294967285,37.832752547827546,-17.119507571319694,-0.0335323559786751,-0.05280392807378931,-1.783429591022923,-0.7175498981971695,0.45752463296184237,0.011536382862084067,-0.013460344851587163,-3.0,-1.0,NHPC/NTPC
2026-02-20,2026-03-13,14,long,-4.234832087252467,0.718518590637059,2.4,0.18,4.5,800000,4,1.3844887390503786,1,-3.8624316194172157,-3.8523354052382914,1000.0,1000.0,8076.971343139405,0.030384856715697024,6076.971343139405,mean_revert,-1.5365152301248206,-0.8329666840995908,-1.3377222048799866,-0.6958635367701691,39.03055625026064,-8.231589214778197,-0.023381487616425112,-0.04222012783615359,-1.0531507864637961,-0.9939763447012697,0.3280637503352492,0.011288334150495249,-0.22901126801201843,-3.0,-1.0,NHPC/NTPC
